RegionID,RegionName,WarehouseLocation,ManagerName,ManagerEmail,Phone,ActiveWarehouses
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Grannie Ingolotti,gingolotti4h@sbwire.com,550-980-7791,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Cathee Bonde,cbonde4i@rediff.com,399-349-2714,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Rhonda Dreinan,rdreinan4j@apple.com,876-322-2525,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Keelby Mattock,kmattock4k@ucla.edu,480-375-5449,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jason Ringe,jringe4l@cocolog-nifty.com,637-933-6644,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Urbanus Lantiffe,ulantiffe4m@cisco.com,759-709-7050,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jerald Jeynes,jjeynes4n@yahoo.com,648-754-2145,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Libby Emmett,lemmett4o@reverbnation.com,743-717-9042,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Miof mela Korneev,mmela4p@plala.or.jp,122-640-4288,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Paige Scemp,pscemp4q@jugem.jp,468-923-8880,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Maurice Kryszkiecicz,mkryszkiecicz4r@google.com.br,277-165-1139,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Torrey Langfitt,tlangfitt4s@census.gov,986-268-9648,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Evangeline Richemont,erichemont4t@disqus.com,197-802-7352,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Andriana Vinall,avinall4u@stanford.edu,312-232-0014,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Bud Toothill,btoothill4v@cocolog-nifty.com,680-183-5345,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Alf Brandi,abrandi4w@abc.net.au,650-706-4822,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Germana Tremonte,gtremonte4x@dailymail.co.uk,768-444-1886,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jessamyn Vaggs,jvaggs4y@about.com,457-771-3628,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Kariotta Hambrick,khambrick4z@imageshack.us,553-351-0567,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Vail Wrightham,vwrightham50@twitter.com,668-267-0494,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Roberto Tourle,rtourle51@uiuc.edu,466-453-5057,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Brandie Lanmeid,blanmeid52@usda.gov,982-382-3707,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Kalil Rampage,krampage53@zimbio.com,303-146-9387,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Chandal Duncanson,cduncanson54@nydailynews.com,421-820-9046,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gilburt Fairbrace,gfairbrace55@newsvine.com,388-346-0315,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Curry Cotsford,ccotsford56@alibaba.com,757-391-3727,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Beckie Undrell,bundrell57@eepurl.com,370-608-7446,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Hamilton Allinson,hallinson58@scribd.com,270-918-8657,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Anallese Shepherdson,ashepherdson59@i2i.jp,666-996-2186,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Ferne Shakesby,fshakesby5a@ucla.edu,309-711-3686,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Marlane Renshaw,mrenshaw5b@weebly.com,805-577-3835,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Don Hartness,dhartness5c@disqus.com,177-814-9067,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Anselm Mulqueen,amulqueen5d@senate.gov,802-433-7173,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Vin Mackleden,vmackleden5e@friendfeed.com,189-377-2272,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Katuscha Crummey,kcrummey5f@webmd.com,904-912-0425,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Tuck Druitt,tdruitt5g@netvibes.com,268-514-8057,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Hashim Georgel,hgeorgel5h@shinystat.com,632-525-8967,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Catlaina Stolle,cstolle5i@1und1.de,720-762-2813,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Othilia Willmetts,owillmetts5j@berkeley.edu,209-765-3441,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Daniela Deaton,ddeaton5k@webnode.com,403-546-4791,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gilli Turneaux,gturneaux5l@furl.net,488-921-8082,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Shelia Skunes,sskunes5m@biblegateway.com,104-636-1284,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Virgie Persian,vpersian5n@csmonitor.com,963-474-8885,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Mathias Simonett,msimonett5o@meetup.com,213-542-0163,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Donni Andries,dandries5p@123-reg.co.uk,352-169-4859,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Durante Bigmore,dbigmore5q@gizmodo.com,433-478-4714,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Esdras MacDonogh,emacdonogh5r@blog.com,722-619-9259,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gretchen Ruddom,gruddom5s@51.la,682-367-7503,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Adena Newick,anewick5t@yelp.com,644-558-9653,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Kellie Hacon,khacon5u@fc2.com,809-195-5580,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Karlan Goburn,kgoburn5v@wp.com,173-449-8774,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Loydie Coyish,lcoyish5w@freewebs.com,841-875-2894,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Cordie Tarquinio,ctarquinio5x@fotki.com,369-482-8334,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Regan Smout,rsmout5y@ning.com,153-175-9377,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Teddy Steenson,tsteenson5z@java.com,716-845-1340,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Othelia Reek,oreek60@icq.com,849-109-7609,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Vikky Burk,vburk61@rediff.com,638-629-6879,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Fern Snowball,fsnowball62@hatena.ne.jp,194-523-5110,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Katrinka Santry,ksantry63@bbc.co.uk,542-168-0632,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Ardine Yukhnov,ayukhnov64@imageshack.us,811-424-1785,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Murvyn Falconar,mfalconar65@nba.com,239-628-4908,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Hew Colson,hcolson66@wp.com,603-645-4921,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Staci Chatelain,schatelain67@aol.com,310-742-1918,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Blakelee Ameer-Beg,bameerbeg68@about.com,688-936-8476,2
